row_IDs_x_x,IDs,cor_coeffs_x_x,p_values_x_x,adjusted_p_values_x_x,row_IDs_y_x,cor_coeffs_y_x,p_values_y_x,adjusted_p_values_y_x,row_IDs_x,cor_coeffs_x,p_values_x,adjusted_p_values_x,row_IDs_x_y,cor_coeffs_x_y,p_values_x_y,adjusted_p_values_x_y,row_IDs_y_y,cor_coeffs_y_y,p_values_y_y,adjusted_p_values_y_y,row_IDs_y,cor_coeffs_y,p_values_y,adjusted_p_values_y
310,232.2273039_9.969926,0.9580458048191164,0.04195419518088361,1,310,0.9499028780792438,0.013358641930834643,1,310,0.9497512146485787,0.0037239730491114777,1,310,0.9792640689968606,0.02073593100313942,1,310,0.9643117818232565,0.008049752554266104,1,310,0.8804646941480151,0.02057903259214446,1
484,314.1864001_13.120931,0.9580457657118828,0.041954234288117176,1,484,0.9499029017519302,0.013358632510409753,1,484,0.8631474954033463,0.026811383564377435,1,484,0.9792629650929918,0.02073703490700818,1,484,0.9128169716551939,0.030494342810026102,1,484,0.8821700594238001,0.02000787308899401,1
4155,711.5044579_26.734375,0.9580454672514475,0.04195453274855254,1,4155,0.9499030824135122,0.013358560617125358,1,4155,0.9502136549645966,0.003656318015336802,1,4155,0.9792621101961789,0.020737889803821075,1,4155,0.9572796003961147,0.010531351381679209,1,4155,0.9572862203032302,0.0026977355237381676,1
170,186.0915925_7.387374,0.958043181279394,0.04195681872060597,1,170,0.9499044658608111,0.013358010086057283,1,170,0.934536208967121,0.006287989106585678,1,170,0.9792631440931684,0.02073685590683161,1,170,0.9482341981820809,0.014028040324077812,1,170,0.9093712337243922,0.011948166908570078,1
87,192.1020634_5.8716087,0.9580429529858081,0.041957047014191895,1,87,0.954740914532321,0.011479474207752001,1,87,0.9556117388159636,0.002911747107385045,1,87,0.9792633363701044,0.02073666362989557,1,87,0.9704295624079406,0.006076936799528378,1,87,0.9714616927943088,0.0012100311694466202,1
217,597.4335226_8.2433195,0.9580429357085669,0.04195706429143309,1,217,0.9548087973740976,0.011453775666352332,1,217,0.9556748012435473,0.0029035414930349826,1,217,0.9792637007871388,0.020736299212861242,1,217,0.970495061954388,0.006056817136490716,1,217,0.9677561533770109,0.0015427370577712246,1
3197,320.2220401_23.738323,0.9580427384269787,0.041957261573021265,1,3197,0.9499047338137248,0.013357903457333965,1,3197,0.899216424882418,0.014724147554409836,1,3197,0.9792619890654684,0.020738010934531648,1,3197,0.9007304553974014,0.03698137873221714,1,3197,0.8902481847532386,0.01740718582256786,1
3795,446.8319568_25.761292,0.9580355283301336,0.04196447166986639,1,3795,0.9532740008467114,0.012039382209700975,1,3795,0.955951848280071,0.0028676275192355185,1,3795,0.9792621657449918,0.020737834255008192,1,3795,0.963866596007084,0.008200289786360355,1,3795,0.9041743652647894,0.01333386645861271,1
3770,528.3738959_25.68322,0.9580345632700847,0.04196543672991526,1,3770,0.9499096769684251,0.01335593643666468,1,3770,0.9351853051828889,0.006165275523174884,1,3770,0.9792623292550979,0.02073767074490207,1,3770,0.9403071145434732,0.017349637250604608,1,3770,0.9426613310874254,0.0048373276000691755,1
3798,482.8427922_25.758417,0.9580340699569025,0.041965930043097455,1,3798,0.9522187757128922,0.012447507309479043,1,3798,0.9549805183137886,0.002994508895698434,1,3798,0.9792621825470271,0.020737817452972873,1,3798,0.9627463409473674,0.00858312463294056,1,3798,0.9292027112191975,0.007340957076836576,1
3664,164.0375644_25.37747,0.9559305498517794,0.04406945014822061,1,3664,0.9545705507610246,0.011544052064983448,1,3664,0.9571437699067544,0.002715628600828839,1,3664,0.9792621253180214,0.02073787468197863,1,3664,0.9652445151300497,0.007737340942723972,1,3664,0.8701198519080605,0.02420781474823276,1
2975,293.2110989_22.88569,0.9557173447481083,0.04428265525189168,1,2975,0.9543629850580625,0.011622891590074158,1,2975,0.9569530709994343,0.0027396733448845183,1,2975,0.9792621154061271,0.020737884593872935,1,2975,0.9650238097082099,0.007810897109222289,1,2975,0.8714217557208211,0.023735696126438728,1
2996,295.2268397_22.974524,0.9542894105192494,0.045710589480750574,1,2996,0.9529728001801288,0.012155422482991132,1,2996,0.9556747170261278,0.0029035524437108387,1,2996,0.9792624896000051,0.02073751039999494,1,2996,0.9635467266351267,0.008309015978729238,1,2996,0.933468378175635,0.006492435382191483,1
3375,587.3662223_24.479218,0.9541658136366955,0.0458341863633045,1,3375,0.9528524284645701,0.012201898428362622,1,3375,0.9555639386066094,0.002917974414621367,1,3375,0.9792626111432086,0.02073738885679144,1,3375,0.9634189180805924,0.008352590451341534,1,3375,0.954293198431899,0.003085924257196828,1
3148,327.2530529_23.57153,0.9527828454023581,0.047217154597641864,1,3148,0.951506983297467,0.012725304047849465,1,3148,0.9543246984403555,0.0030817050942063867,1,3148,0.9792621747531882,0.02073782524681178,1,3148,0.9619912550387514,0.008844382244691976,1,3148,0.8522240877240805,0.031143035857560678,1
2915,325.2373805_22.731726,0.9527582524798412,0.04724174752015875,1,2915,0.9514830546766668,0.01273467761031617,1,2915,0.9543026429817292,0.003084658940465489,1,2915,0.9792621745153364,0.02073782548466363,1,2915,0.9619658787514931,0.008853206936943029,1,2915,0.906119912546145,0.012806501524822276,1
3094,376.284668_23.427671,0.951914957728324,0.04808504227167598,1,3094,0.9506622366988684,0.01305757774556463,1,3094,0.9535457624301744,0.0031868702484901257,1,3094,0.9792626512884199,0.02073734871158006,1,3094,0.9610956962713971,0.009157556203652972,1,3094,0.8593912563146352,0.02826625320456082,1
3023,251.164306_23.136837,0.951799765735308,0.048200234264692,1,3023,0.9505504049648916,0.013101775036979959,1,3023,0.9534425824247362,0.00320093092764314,1,3023,0.9792623086079895,0.020737691392010538,1,3023,0.9609771849397938,0.009199266386799907,1,3023,0.8515679329856208,0.03141298429970484,1
3349,609.3791863_24.390717,0.9507598351518358,0.04924016484816418,1,3349,0.9495381141566325,0.013504054991617253,1,3349,0.9525081769476053,0.0033296516168533335,1,3349,0.9792631246063799,0.020736875393620124,1,3349,0.9599048734089441,0.009579479436611506,1,3349,0.927790843668492,0.00763298825834546,1
3092,394.2950894_23.416128,0.9507178848262264,0.049282115173773566,1,3092,0.9494979860737606,0.013520083393325295,1,3092,0.9524710935055214,0.0033348116013765467,1,3092,0.9792621422743488,0.020737857725651176,1,3092,0.9598623895894335,0.009594646783424365,1,3092,0.894144407358575,0.016215032267623927,1
